SRR1778450.KEGG,SRR1778451.KEGG,SRR1778452.KEGG,SRR1778453.KEGG,SRR1778454.KEGG,SRR1778455.KEGG,SRR1778456.KEGG,SRR341654.KEGG,SRR341655.KEGG,SRR341656.KEGG,SRR341657.KEGG,SRR341658.KEGG,SRR341659.KEGG,SRR341660.KEGG,SRR341661.KEGG,SRR341662.KEGG,SRR341663.KEGG,SRR341664.KEGG,SRR341665.KEGG,SRR341666.KEGG,SRR341667.KEGG,SRR341668.KEGG,SRR341669.KEGG,SRR341670.KEGG,SRR341671.KEGG,SRR341672.KEGG,SRR341673.KEGG,SRR341674.KEGG,SRR341675.KEGG,SRR341676.KEGG,SRR341677.KEGG,SRR341678.KEGG,SRR341679.KEGG,SRR341680.KEGG,SRR341681.KEGG,SRR341682.KEGG,SRR341683.KEGG,SRR341684.KEGG,SRR341685.KEGG,SRR341686.KEGG,SRR341687.KEGG,SRR341688.KEGG,SRR341689.KEGG,SRR341690.KEGG,SRR341691.KEGG,SRR341692.KEGG,SRR341693.KEGG,SRR341694.KEGG,SRR341695.KEGG,SRR341696.KEGG,SRR341697.KEGG,SRR341698.KEGG,SRR341699.KEGG,SRR341700.KEGG,SRR341701.KEGG,SRR341702.KEGG,SRR341703.KEGG,SRR341704.KEGG,SRR341705.KEGG,SRR341706.KEGG,SRR341707.KEGG,SRR341708.KEGG,SRR341709.KEGG,SRR341710.KEGG,SRR341711.KEGG,SRR341712.KEGG,SRR341713.KEGG,SRR341714.KEGG,SRR341715.KEGG,SRR341716.KEGG,SRR341717.KEGG,SRR341718.KEGG,SRR341719.KEGG,SRR341720.KEGG,SRR341721.KEGG,SRR341722.KEGG,SRR341723.KEGG,SRR341724.KEGG,SRR341725.KEGG,SRR413615.KEGG,SRR413626.KEGG,SRR413631.KEGG,SRR413632.KEGG,SRR413633.KEGG,SRR413634.KEGG,SRR413668.KEGG,SRR413669.KEGG,SRR413670.KEGG,SRR413671.KEGG,SRR413672.KEGG,SRR413673.KEGG,SRR413674.KEGG,SRR413675.KEGG,SRR413676.KEGG,SRR413677.KEGG,SRR413678.KEGG,SRR413680.KEGG,SRR413686.KEGG,SRR413694.KEGG,SRR413700.KEGG,SRR413708.KEGG,SRR413714.KEGG,SRR413721.KEGG,SRR413724.KEGG,SRR413725.KEGG,SRR413726.KEGG,SRR413727.KEGG,SRR413728.KEGG,SRR413730.KEGG,SRR413731.KEGG,SRR413732.KEGG,SRR413733.KEGG,SRR413734.KEGG,SRR413735.KEGG,SRR413736.KEGG,SRR413737.KEGG,SRR413738.KEGG,SRR413742.KEGG,SRR413743.KEGG,SRR413744.KEGG,SRR413745.KEGG,SRR413746.KEGG,SRR413747.KEGG,SRR413748.KEGG,SRR413749.KEGG,SRR413750.KEGG,SRR413751.KEGG,SRR413752.KEGG,SRR413753.KEGG,SRR413754.KEGG,SRR413756.KEGG,SRR413757.KEGG,SRR413758.KEGG,SRR413759.KEGG,SRR413760.KEGG,SRR413761.KEGG,SRR413762.KEGG,SRR413763.KEGG,SRR413764.KEGG,SRR413765.KEGG,SRR413766.KEGG,SRR413767.KEGG,SRR413768.KEGG,SRR413769.KEGG,SRR413770.KEGG,SRR413771.KEGG,SRR413772.KEGG,SRR413773.KEGG
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004422289029849644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004508583220338522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.837418530104596,0.0,0.6011640233474171,0.0,0.0,1.0294882238732386,0.0,0.9842903907891936,0.8225017456329348,0.0,0.0,0.9460795356095376,0.0,0.8178033273563812,0.6652927067555754,0.37665712359430464,0.4523740322867678,0.0,0.6504337121299892,0.5476768518962563,0.5667372341998645,0.0,0.0,1.073484364949167,1.4011116146701772,0.2595075179456529,0.0,0.0,2.100294812278281,0.0,0.4087988004838379,0.6074557857696421,1.051413867921013,0.3270664693746917,0.0,0.0,0.5373159490560433,0.5787455359711627,0.0,0.3303404018056557,0.5393921055068311,0.5935736845312422,0.0,0.0,0.22110991385879933,0.5645830337878854,0.0,0.0,0.8020442858958698,0.1922951819683785,0.7210401122125619,0.5961432312750898,0.0,0.0,0.23546974096088485,0.2134530495681773,0.3141628472865164,1.0427073663975208,0.8824161127009401,1.4324730836550363,0.8809205684419783,0.0,0.0,0.0,0.0,1.1659505174516125,0.0,1.1531113787798577,0.8433728800295024,0.0,1.244278198578144,0.7013893647186737,0.0,0.0,0.0,0.520135566912407,0.9827435619234376,0.2365844581131752,0.8089204269815944,0.0,0.4780088244239198,0.20962803812961675,0.14526007287023265,0.0,0.8769903184344986,0.27954261145332177,0.6138710706446753,0.4400804725217325,0.0,0.5924450770523623,1.4649400535103243,0.39019441277035,0.8132784045433122,0.0,0.5489396306528201,0.0,0.0,0.3048614514884491,0.0,0.4365136732488578,0.17064296429562165,0.0,0.7373579538588286,0.9049117851510236,1.4429488023034875,0.0,0.26480062566996754,0.0,0.4768689847178793,0.0,0.0,0.0,0.0,0.7719616190025624,0.5470351736537175,0.2323660485553767,0.1860440968518803,0.0,0.4716140915946877,0.0,0.7311484774174279,1.0326086953007154,0.5631190721403344,0.6280736541961364,1.89185076419969,2.061935144451768,0.0,0.16549393887634326,0.6453973188017033,0.0,0.0,1.0948576124914473,0.4894812806908248,0.0,0.20876694742141266,0.0,0.0,1.8652537154040905,0.0,0.3893355214995858,0.921085897690306,1.4484093998732055,1.1078485317416031,0.7750421108081933
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.040134948401279236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4584030039309917,0.0,0.0,0.0,0.10742005883636484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6440777707160246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019203733973092663,0.0,0.0,0.0,0.0,0.009175156634762687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006204654180686346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02224706549829621,0.0,0.0,0.8341448660632049,0.0,0.0,0.0,0.026049308582608108,0.0,0.008171323181121482,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.11056369655401893,2.5056445329525805,1.1608492130656465,0.31139848431424955,0.009361505968880572,0.9561012711566802,0.0,0.059798263738237,0.002032767243288288,0.0,0.3003346209159388,1.0959514175478624,0.06350294230615795,0.20118216419189516,0.0008653574432532447,2.8270791997518026,0.11504656416858815,0.0845541535052117,0.0,3.3450670331493946,0.15146919750307986,1.5953508852355154,0.6474066180219732,0.02821550713043596,1.7395284282639485,0.07351864081155347,2.003181239300324,0.6786578809547132,0.00647756407120479,0.052179367379416176,0.04128504269866756,0.30096712504402084,2.445051275010668,0.16201663259515006,1.1655646858619635,0.9751899375618476,0.01198218011415316,0.5169228512782866,0.05036935000872228,0.0014563866397872154,0.23681709260484585,1.1944338121326066,0.6873294884600791,0.04957501031707325,0.8221509145194137,0.16425852331452562,0.039124353010984034,0.5291512807051093,0.007353399683060423,2.851822985448695,0.3019855765576856,0.3564480966188854,2.0181641179426277,0.015126428753276544,0.004853708375050321,0.0,0.4122287250049994,0.007023229024646539,0.17562040499509687,0.31088684496465835,0.007166790769452574,0.9495722838614276,0.22320010442918126,0.04323250091454165,0.0736694449325245,1.0913139356456525,0.04670058674162228,1.223113588580102,0.03352519799388902,0.32139708540057604,0.0025081079494765693,0.004508583220338522,1.3909592763692442,0.9098729278897952,0.2750666617657361,0.0019463248313376191,0.24064405051921325,0.3017281050028132,0.2706963749905988,0.0,0.100466392470953,0.2409736963657038,0.00802786136692763,0.0663716726355911,0.750237745159937,0.0,0.020498645548561976,0.0,1.463151594837306,0.07673694131041085,0.3547680857915552,2.1758056078407386,1.4244545470274574,0.005356867943808271,0.5992320864965481,0.0,0.1492853832098498,0.3196988523257657,0.75031493521752,0.09982033728641816,1.5038829677382781,0.20123235972939446,0.09801523386895944,2.6422048018738633,0.00226325502352917,0.3852543134846381,0.18182769256213646,1.2404975170732604,0.18657662040424067,0.15876356747875822,0.17813457869799554,1.486281885791429,0.3764459814988767,0.07788557303247348,0.0,0.07830924191667922,0.071680305671751,0.2905069760344441,0.0,0.21767741713482372,0.4476109328459927,0.256346463453673,0.015197809369129374,1.5221009582554217,0.15816896150420098,0.09268104071283728,0.13902410962497988,0.34126848976859114,0.0007500064364846371,2.201370388453073,1.0283923404996451,1.9283437904524008,0.6708403358815619,0.3699633496376484,0.7120586589781324,0.6600706467059702,0.030745696162966976,1.2350039996302424,1.162512983355931,0.10705843581382,0.00840083241496383,0.374522054196937,1.3695949036183386,0.11446031399383025,0.6394637169037167,0.7803856968027993
0.0,0.0,0.0,0.0,0.9785763923351172,0.0,0.18367071032247348,0.23614357407151046,0.0,0.5651194477326811,0.0,0.060559328476596924,0.0071093677858082155,0.0,0.13792315581830614,0.0,0.10716559282620018,0.4988227253071512,0.0,0.026785897850496555,0.11233983096549606,0.0,0.06496560418514022,3.417436688815362,0.4550601942557581,0.0,0.0,0.20621810388992268,0.0,0.0,0.004436671753383879,0.0,0.007281629880447553,0.0,0.0,0.0062477486483435785,0.0,0.08659356781824395,0.0,0.0,0.04829199482640599,0.07354606091515467,0.020057652341253483,0.033511102361323694,0.022729994994394702,0.028201359524506264,0.0021912315477396827,0.037860112455708916,0.1014483804899092,0.028625727363574525,0.0029544975075078,0.016952661371527133,0.08413231483640518,0.00041832090825726727,0.0027961170219193018,0.002292063407101732,0.007195501404203767,0.0,0.1848007769489856,0.015340560006553766,0.0,0.18684280848720394,1.2745360081804655,0.022332300098056392,0.0,0.0,0.0,0.0,0.0,0.0273947165684856,0.056958025583774184,0.1630735898583805,0.7558703372633238,0.0135980364798443,0.3739432620576595,0.0,0.0,0.0017878336227952114,0.2428036918428057,0.0009662820090573924,0.20738063521073005,0.0,0.20952822786168987,0.0,0.0,0.0,0.029163080824927176,0.0,0.0,0.0,0.0,0.4998025258734513,0.0,1.9274793199628275,0.03694636034692037,0.3005689140381623,0.02309918497547594,0.036327491817765054,0.004033901284489715,0.001960732259681317,0.0,0.5063378927519318,0.03911031197835669,0.0,0.04024719309209288,0.0,0.0788693871594575,0.0194457288299738,0.021366012975073977,0.0,0.0682167803600466,0.0,0.13123386984071578,0.043862410125486036,0.0,0.012325522251122,0.0,0.0074395187336195176,0.0072672754914747065,0.0,0.15598232435628742,0.0,0.024929539330016074,0.012039409478311978,0.015426203609607713,0.009805780346364607,0.0050549932610941435,0.0,0.0,0.04323250091454165,0.0,0.00974846230738645,0.0,0.0,0.0,0.29736752321765897,1.7273192971341094,0.0,0.0,0.0,0.0,0.6577588911842638,0.0,0.0,0.5588651632517412,1.4868945377893583,0.31139848431424955,0.004753055399819502
0.0,0.0,0.0,0.0,0.0,0.0,0.30106080577981986,0.0,0.0,0.4613504379786218,0.0,0.04076621122173735,0.0,0.0,0.0,0.13294528329209032,0.0031272563913762397,0.026785897850496555,0.003832473875264621,0.0,0.0009374471392528547,0.0,0.0,0.0,0.02913480405302285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009117813535232487,0.0,0.0,0.00047601082602606484,0.0,0.0,0.4373662480357803,0.0,0.10214747139013533,0.04699387279505875,0.0,0.0,0.008472546563541555,0.0,0.0,0.0,0.0,1.3648189300007256,0.0,0.0,0.003990740635666828,0.0,0.0,0.0,0.0,0.0,0.12069697795264885,0.0035878456354433994,0.0013554963549115642,1.5451281993165435,0.0,0.05817793479155309,1.978649604402752,0.0008365205561979988,0.0,0.04445007735358842,0.0,0.5161462951371026,0.0,2.047231251177169,0.0,0.0,0.0,0.027819321712494488,0.0,0.0,0.3352660006351891,0.3436124856972935,0.000432743603971136,0.0,0.0,0.0,0.009791451050109484,0.2473928579071861,0.006420113647459926,0.0,0.0,0.0,0.106817303431362,0.0,0.0,0.17679508219146278,0.0,0.0036454089531588853,0.43217907229255503,0.0,0.0,0.09028436807728447,0.0,0.04411429682140031,0.0007067474310525053,0.0,0.0,0.0,1.2059241976525872,0.0,0.0,0.0,0.8397822621179194,0.006377024328253946,0.8600251882791377,0.016211033155917154,0.0,0.03972798817538668,0.0,0.03615866340741981,0.0,0.0,0.12851777345793047,0.0,0.005874220489167297,0.4771592111866411,0.13287949722448725,0.047608183642108906,0.00821435894368385,0.15202761905227796,0.0,0.0032424174886837073,0.0,0.0,0.0,0.0,0.0,1.5367492056480256,0.012454254489333473,0.004939976765003536,0.0,0.0,0.0008797756706347832,0.0,0.0,0.0,0.23771055003536265,1.5900941665524593,0.0007500064364846371,0.0
0.0,2.5971044404664703,0.11403380055026717,0.004623634112342946,0.18898320262328305,0.0,0.11034987882384427,0.656258380608896,0.0,0.0,0.0,1.1567007867150956,0.0,0.0,1.5955609470572545,0.06428965233613483,0.0,0.2356903028082628,1.3398158052635343,0.7025954906568257,0.1344049620152489,1.891986820380955,1.2825821399415984,0.1917142394133155,2.133507631732908,0.0,0.2217781146787726,0.8305717411344397,2.0793985928904366,3.1226594678329445,0.023666985144518263,0.16526237902764812,2.2877914139896776,0.0,0.0,1.0515252385433385,1.8882191571370996,0.0,0.0,1.066337226550669,0.07030688581926564,0.10088348273771357,0.0,2.8296324290624635,0.6949604021856262,1.8111956180103133,0.0,0.30355282088072233,0.27186785949424225,0.1222221168308186,3.15360269614038,0.7748397598273262,1.33853280895477,0.531099444561214,1.5212618475577635,1.296809778391104,0.0,0.4168829680829539,0.025510793880779176,0.031338729611173975,0.0,0.0,1.1317014188980286,1.5243746544021899,0.0,0.3602181734453771,2.0783160742663394,0.4780606139281736,0.017152265385843597,0.016981177921559162,0.3160993899008355,0.0,0.0,0.22734677566492975,2.126635923843863,0.8124735812220252,0.0,0.0,0.0,1.8653764651040183,0.0,0.2295879227406517,1.1802369922557858,0.0,0.5727441792320057,0.0,0.4626177653746375,0.0,0.4291285120289517,0.3702870578723882,1.3136289714266367,0.424922088210688,0.0,0.12428842725280215,1.0037821126284232,0.1929263760496952,0.019901138472499736,0.7807300364763765,1.4602812469408837,0.15476465241391252,0.00028851015812355295,1.9279798660110103,0.0,1.453949467072492,0.6607369869401147,0.4852825504521966,2.021202532769746,1.1844326502070348,2.534985408554441,0.0,0.0,0.002522509768710789,0.0,2.291792133292697,0.0,1.0363907973784432,0.0,0.0,0.0,0.32627271473231506,1.8902131965031623,1.4137132189722958,0.002335274903879272,0.204904441658182,0.08628104469762463,1.1082701855069814,1.2154052506634727,1.8325335991570104,2.442720607122288,2.6743182733137605,0.007654793872053447,0.0,0.0,2.6371696967923848,2.3383673619484617,0.0,0.010407482307534029,0.16068789299819836,0.32883646422954,0.0,1.9514199430733439,0.0,0.03424389270026156,0.14976662623533069,0.23686606350770745,0.9445136567044422,0.9986721096391123,0.4513720251849747
0.0,0.0,0.6333382052601324,2.9201541696742415,1.9191569925379457,5.2668674792371215,0.4215653305942094,1.3603755146304954,0.0,0.0,0.01115209911936149,2.733645019802741,0.5493635974877547,0.17209062377658038,0.0,2.549050564243271,2.152874578652547,0.8122928448732711,0.26179556084329797,0.8660850414411554,0.02169291782153164,1.7213770345878232,0.7243097467883841,0.0,0.0,0.039250716155561007,2.1395644491453925,0.010908708981139516,0.0,0.9412039901163488,3.1868269653330916,0.016938402885135075,3.029028761222053,0.4049140185922051,3.405626195319998,2.034317855658149,0.0,0.2265578518729532,3.4539191864680827,0.0,1.4790649626018282,1.4998637413201936,1.5854096668766582,0.0,0.9408357802632206,0.0,1.0296861011618597,1.3961046743904642,0.0,0.7286606666214828,2.753974575181356,0.22423789014055812,0.0,0.0,0.0,0.21943805655687795,0.0152834614465459,0.7109573750884088,0.545424785703024,0.46991722564810107,0.6986452216489156,1.3046161736502806,1.0835810171273763,1.1392730184230777,0.9431786958976353,0.0,0.0,0.0,0.03798658637658964,0.0876393484339465,2.418918534120107,1.6305079849295616,1.5056673962804432,0.3790331187346245,0.0,0.0,0.7807552288357142,0.047273137425752135,2.433477615747809,0.0,1.0041202187086586,1.0329753662482808,0.0,0.08740852700287835,0.4820738202919416,0.0,0.0,0.01106620140620535,0.0,0.0,0.0,1.4837255052531588,2.53870948901227,3.2083065522615963,0.0,1.1589638686516694,1.24160835770267,0.2784249252266549,0.0,0.7773334405618388,2.1993519720825447,1.442269417402724,1.3336584388257964,0.0,0.1326689616471872,0.8571370204552793,0.0,2.9864036534921365,0.0,1.5915358104149664,0.7321389277021026,2.346772552929312,0.1992106085415319,0.0,0.5754381979183526,0.0647449200353551,0.0,0.4954495766091955,0.7975525901604645,0.24702820640490636,0.0,1.000540909226191,0.9178899841462572,1.3578728806091234,1.7900630250643836,0.0,0.0,1.0320655690184168,0.0,0.0,0.0,4.5781181356055916,1.5027888506873066,1.8643268160419542,0.0,0.0,2.585553884462536,0.6626156863713175,0.0,4.064602664311794,0.0,0.5917368555417799,0.0,0.0,1.8827212951065664,3.864390212746919,2.0721023695725567,0.973118967124774
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012826083110177751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012554371622591242,0.0,0.0,0.0,0.00795612510977696,0.0,0.0,0.0017878336227952114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000735586912130575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00028851015812355295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04206994641360837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2054550742975972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.058676691400786164,0.0,0.003199233154440876,0.0,0.0,0.0019031016830107657,0.04181770250100842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017013765333942167,0.0,0.018733863343177615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03324325917259936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1017441910607668,0.0,0.0,0.0,0.0,0.0,0.08045301123609559,0.0,0.0,0.0,0.02538322147792317,0.0,0.0,0.0,0.0,0.0012401845322196304,0.002983292091483416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011467013652243674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01020694286925708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009848767381211264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011438387898680655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010708239207785648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05618118230410914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.058371916184562035,0.0,0.001917509543005377,0.0,0.0,0.0,0.00028851015812355295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008702007886472733,0.0,0.0,0.0,0.0,0.0,0.029290319440425063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028908569923519194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0034295346679920355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22455895829331066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40517550863529855,0.2203423384748269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6377400667095723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.930548119247855,0.0,0.0,0.0,0.0,0.6487231263044204,0.0,0.0,0.0,0.0,0.8586017179233583,0.0,0.0,0.0,1.5306850556337954,0.0,0.0,0.0,0.0,0.31531117128615177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7835572309007676,1.6603490865644392,0.0,0.0,0.0,0.0,0.04637930025820534,0.0,0.0,0.0,0.0,0.0,0.3261116097582906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13362928062550414,0.0,1.1395349812983515,0.0,0.0037461392328946375,0.0,0.4524689231970542,0.0,0.2021481216475893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.480792462561428,0.2014205774422464,1.07186561722356,0.0,0.0,0.4228035060544745,0.5613603549902053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4248414884709597,0.0,0.0,1.2219203767415665,0.7307051609987616,0.0,0.0,0.0,0.0,0.0,0.0,1.416882968082954,0.0,0.0,0.030025256240572,0.0,0.0,0.0,0.2841824410848605,0.0,0.36312621126971456,0.0,0.0,0.0,0.0,0.0,0.0,0.019559594718560957,0.2377839602906077,0.0,0.0,0.0,0.0
